male,female,_original_label,test,pred_male_kldm,pred_female_kldm
নাটকটা অনেক সুন্দরকিন্তু কিছু কিছু ননদ আছে তারাই ননীর পুতুলআমার ননদের সব জোগাড় করে দিতে হয়উনি নিজেই ননীর পুতুলবেলা ১০টায় ওঠেকিছু বললে হিতে বিপরীত হয়,নাটকটা অনেক সুন্দরকিন্তু কিছু কিছু ভাসুর আছে তারাই ননীর পুতুলআমার ননদের সব জোগাড় করে দিতে হয়উনি নিজেই ননীর পুতুলবেলা ১০টায় ওঠেকিছু বললে হিতে বিপরীত হয়,0,1,0,0
বড় ছেলে অপূবের কেরিয়ারের সেরা নাটক,বড় মেয়ে  জোহরা কেরিয়ারের সেরা নাটক,0,1,0,0
ভাই নিশো অসাধারণ একটা নাটক কিন্তু অনেক কস্ট পেলাম,ভাবী  জাহান অসাধারণ একটা নাটক কিন্তু অনেক কস্ট পেলাম,0,1,0,0
নাটকটা অনেক শিক্ষণীয় ছিল আধুনিক যুগের প্রেম নয় যেখানে বিয়েই সবচেয়ে সুন্দর বন্ধন সবই ভাল ছিল তবে  নাজিরুল ভাইয়ার ড্রেসাপ আরো সুন্দর করলে ভাল হত,নাটকটা অনেক শিক্ষণীয় ছিল আধুনিক যুগের প্রেম নয় যেখানে বিয়েই সবচেয়ে সুন্দর বন্ধন সবই ভাল ছিল তবে তাজনিন আপুর ড্রেসাপ আরো সুন্দর করলে ভাল হত       ,0,1,0,0
বান্দা দেখি হাসে...,বাঁদি দেখি হাসে .  .  .,0,1,0,0
বাবা শাড়ির আঁচল দিয়ে জড়িয়ে ধরে,মা শাড়ির আঁচল দিয়ে জড়িয়ে ধরে,0,1,1,1
আরিযান ভাই কে বলতে চাই অসাধারণ একটা নাটক ছিলো মনে হচ্ছিল আমার জিবনের গল্প টা চুরি করেছেন আপনি আসলেই অসাধারণ,লক্ষী আফা কে বলতে চাই অসাধারণ একটা নাটক ছিলো মনে হচ্ছিল আমার জিবনের গল্প টা চুরি করেছেন আপনি আসলেই অসাধারণ,0,1,0,0
আরিয়ান ভাই কে ধন্যবাদ আপনার নির্মাণশৈলী দারুন পারেন সবার হৃদয় ছুতে,বিনিতা বোন কে ধন্যবাদ আপনার নির্মাণশৈলী দারুন পারেন সবার হৃদয় ছুতে,0,1,0,1
অন্নেক কিউট 'ছিলি'  মনোহর বাপ,অন্নেক কিউট 'ছিলি' সেতু মা,0,1,0,0
"তারপরেও ,  এই ছেলের সাথে আমি সারাজীবন এক মশারির নিচে কাটিয়ে দিতে পারব","তারপরেও, এই মেয়ের সাথে আমি সারাজীবন এক মশারির নিচে কাটিয়ে দিতে পারব",0,1,1,1
অমি ভাই প্রথম কাজটাই ফাটিয়ে দিলেনদারুণ শুরুতবে সবারই অভিনয় ভাল ছিলোএক কথায় ভাল্ল লাগছে,সুনন্দা আফা প্রথম কাজটাই ফাটিয়ে দিলেনদারুণ শুরুতবে সবারই অভিনয় ভাল ছিলোএক কথায় ভাল্ল লাগছে,0,1,0,0
নিশু ভাই আপনাকে আমি অনেক ভালবাসি,কালীতারা  আফা আপনাকে আমি অনেক ভালবাসি,0,1,0,0
নিশু ভাই আপনাকে আমি অনেক ভালবাসি,জোহরা  বোন আপনাকে আমি অনেক ভালবাসি,0,1,0,0
"আমার ছেলে একটা ব্রাউন কালারের উডল্যান্ড জুতা আমার কাছে এনে ফিসফিস করে বলে ,  ‘এই নাও .  .  .  এখন কি করব? কাকে হেন্ডওভার করবে করো’","আমার মেয়ে একটা ব্রাউন কালারের উডল্যান্ড জুতা আমার কাছে এনে ফিসফিস করে বলে, ‘এই নাও... এখন কি করব? কাকে হেন্ডওভার করবে করো’",0,1,0,0
নিশো ভাই এবং পলাশ ভাই দুজনেই অসাধারণ,আয়েশা  বোন এবং  বিনিতা  বোন দুজনেই অসাধারণ,0,1,0,0
বাংলাদেশের একমাত্র নায়কের পার্সোনালিটি আছে নিশো ভাই থেকে,বাংলাদেশের একমাত্র নায়িকার পার্সোনালিটি আছে  বিনিতা  বোন থেকে,0,1,0,0
মিজানুর রহমান আরিয়ান ভাই জাতিরে ইমশনাল নাটক গুলা উপহার দেয়সেরা সেরা নাটল গুলাই তার,বিনিতা  বোন জাতিরে ইমশনাল নাটক গুলা উপহার দেয়সেরা সেরা নাটল গুলাই তার,0,1,0,0
মিজানুর রহমান আরিয়ান ভাই জাতিরে ইমশনাল নাটক গুলা উপহার দেয়সেরা সেরা নাটল গুলাই তার,বিনিতা  ভাবী জাতিরে ইমশনাল নাটক গুলা উপহার দেয়সেরা সেরা নাটল গুলাই তার,0,1,0,0
পলাশ ভাই খুব সুন্দর একটা গল্প,আয়েশা  আফা খুব সুন্দর একটা গল্প,0,1,0,0
পলাশ ভাই খুব সুন্দর একটা গল্প,জোহরা  বোন খুব সুন্দর একটা গল্প,0,1,0,0
নিশু ভাইকে দাড়িতে আর মাথায় নামাযের টুপিতে খুবই সুন্দর লাগে,জাহান বোনকে দাড়িতে আর মাথায় নামাযের টুপিতে খুবই সুন্দর লাগে,0,1,0,0
আরবের ছেলেদের ৭-৮ বছর বয়সে মাসিক হয়!! তাহলে তো গায়ে-গতরে অনেক শক্তিশালী হবার কথা ।,আরবের মেয়েদের ৭-৮ বছর বয়সে মাসিক হয়!! তাহলে তো গায়ে-গতরে অনেক শক্তিশালী হবার কথা।  ,0,1,1,1
রিয়েল ভালোবাসে এটা কি বলে লাভ ইউ মিশু ভাই,রিয়েল ভালোবাসে এটা কি বলে লাভ ইউ নূর জাহান বোন,0,1,0,0
আমার দেখা সব থেকে বেস্ট নাটক আরফান নিসো বসের ভালোবাসা অবিরাম অন্তহীন মিজানুর রহমান আরিয়ান ভাইকে অনেক অনেক ধন্যবাদ আমাদেরকে এতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,আমার দেখা সব থেকে বেস্ট নাটক আরফান নিসো বসের ভালোবাসা অবিরাম অন্তহীন  জাহান  বোনকে অনেক অনেক ধন্যবাদ আমাদেরকে এতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,0,1,0,0
অনেকদিন মনে রাখার মত বেঁচে থাকার মত একটা নাটক শুভ কামনা রইলো লেখক ও পরিচালকের জন্য নিশো আর মেহজাবিনের কথা নতুন করে বলার কিছু নেই সুন্দর গল্প ও চিত্রনাট্য পেলে দুর্দান্ত অভিনয় করে তারা ধন্যবাদ এই নাটকের সাথে সংশ্লিষ্ট সবাইকে,অনেকদিন মনে রাখার মত বেঁচে থাকার মত একটা নাটক শুভ কামনা রইলো লেখিকা ও পরিচালিকার জন্য নিশো আর মেহজাবিনের কথা নতুন করে বলার কিছু নেই সুন্দর গল্প ও চিত্রনাট্য পেলে দুর্দান্ত অভিনয় করে তারা ধন্যবাদ এই নাটকের সাথে সংশ্লিষ্ট সবাইকে,0,1,0,0
সত্যি প্রশংসনীয়মাবরুর রশিদ বান্নাহ ভাই,সত্যি প্রশংসনীয়মাবরুর নূর জাহান  বোন,0,1,0,0
সত্যি প্রশংসনীয়মাবরুর রশিদ বান্নাহ ভাই,সত্যি প্রশংসনীয়মাবরুর নূর জাহান  ভাবী,0,1,0,0
শামিম ভাই যেখানে হাসি মজা সেখানে,নূর জাহান  বোন যেখানে হাসি মজা সেখানে,0,1,0,0
নাকট দেখে চোখের পানি চলে আসলোছেলেদের ভালোবাসা এমনি হয়অসাধারন ধন্যবাদ আরিয়ান ভাই 💔💔💔💔💔,নাকট দেখে চোখের পানি চলে আসলোছেলেদের ভালোবাসা এমনি হয়অসাধারন ধন্যবাদ  ফারহানা  বোন 💔💔💔💔💔,0,1,0,0
অপেক্ষার পর পাইলামআশা করি ভালই হবে নিশো ভাই বলে কথা,অপেক্ষার পর পাইলামআশা করি ভালই হবে  কালীতারা  বোন বলে কথা,0,1,0,0
দোয়া করবেন যেন এই ছেলেকে আমি সারাজীবন সারপ্রাইজ দিয়ে যেতে পারি,দোয়া করবেন যেন এই মেয়েকে আমি সারাজীবন সারপ্রাইজ দিয়ে যেতে পারি,0,1,1,0
অসাধারণ খুবই ভাল্লাগে বসনিমার্তা মিজানুর রহমান আরিয়ান ভাই কে ধন্যবাদ দিচ্ছি এত সুন্দর একটা নাটক উপহার দেওয়ার জন্য,অসাধারণ খুবই ভাল্লাগে বসনিমার্তা  রাইসা  আফা কে ধন্যবাদ দিচ্ছি এত সুন্দর একটা নাটক উপহার দেওয়ার জন্য,0,1,0,0
অসাধারণ খুবই ভাল্লাগে বসনিমার্তা মিজানুর রহমান আরিয়ান ভাই কে ধন্যবাদ দিচ্ছি এত সুন্দর একটা নাটক উপহার দেওয়ার জন্য,অসাধারণ খুবই ভাল্লাগে বসনিমার্তা  মাইশা  ভাবী কে ধন্যবাদ দিচ্ছি এত সুন্দর একটা নাটক উপহার দেওয়ার জন্য,0,1,0,0
কিন্তু তার স্বামী সেইফলি প্লেন চালিয়ে ল্যান্ডিং করলো  .  .  .  কিভাবে পারলো ?,কিন্তু  তার স্ত্রী সেইফলি প্লেন চালিয়ে ল্যান্ডিং করলো ... কিভাবে পারলো ?,0,1,0,0
বুঝাই যাচ্ছে পুরুষ অনেক কষ্ট করে জিভ কন্ট্রোল করেন .  .  .  এমনে বেঁচে লাভ কি?,বুঝাই যাচ্ছে মহিলা অনেক কষ্ট করে জিভ কন্ট্রোল করেন... এমনে বেঁচে লাভ কি?,0,1,0,0
শামীম ভাই এর শেষের কথা গুলো ছিলো অসাধারণ,বিনিতা  বোন এর শেষের কথা গুলো ছিলো অসাধারণ,0,1,0,0
শামীম ভাই এর শেষের কথা গুলো ছিলো অসাধারণ,দুর্গা  ভাবী এর শেষের কথা গুলো ছিলো অসাধারণ,0,1,0,0
ভাল লাগছে আমার প্রিয় নায়ক আরফান নিশু ভাই তুমি যেমন সুন্দর তেমন তোমার নাটক,ভাল লাগছে আমার প্রিয় নায়িকা  সুস্মিতা  বোন তুমি যেমন সুন্দর তেমন তোমার নাটক,0,1,0,0
মিজানুর রহমান আরিয়ান ভাই মানেসুন্দর একটা গল্প নিয়ে আশাধন্যবাদ ভাইআরো একটি সুন্দর গল্পের নাটক উপহার দেওয়ার জন্য,দুর্গা  ভাবী মানেসুন্দর একটা গল্প নিয়ে আশাধন্যবাদ ভাবী আরো একটি সুন্দর গল্পের নাটক উপহার দেওয়ার জন্য,0,1,0,0
নিশু ভাই মানেই নতুন কিছু আর নিঃস্বার্থ বন্ধুত্ব কখনো হারায় না,দুর্গা বোন মানেই নতুন কিছু আর নিঃস্বার্থ বন্ধুত্ব কখনো হারায় না,0,1,0,1
নাটকতো অনেক দেখেছি কিন্তু এইটা সবচাইতে ভালো এজন্যে লাগলো যে এখানে নামাজের ব্যাপারে তাগিত দেয়া হয়েছেধন্যবাদ কাজল আরেফিন অমি ভাই ও আমার বস আফরান নিসোএবং তানজিন তিসা,নাটকতো অনেক দেখেছি কিন্তু এইটা সবচাইতে ভালো এজন্যে লাগলো যে এখানে নামাজের ব্যাপারে তাগিত দেয়া হয়েছেধন্যবাদ  গুলশান  ভাবী ও আমার বস আফরান নিসো এবং তানজিন তিসা,0,1,0,0
এবার চঞ্চল চৌধুরী নাটক অনেক কম আসতেছে এরকম ভালো একজন এক্টার আমাদের মাঝ থেকে হারিয়ে যেতেছে,এবার  প্রান্ত   নাটক অনেক কম আসতেছে এরকম ভালো একজন এক্টাট্রেস আমাদের মাঝ থেকে হারিয়ে যেতেছে,0,1,0,0
রিয়াজ ভাই আপনি ভাল নাটক করেন দেকতে চাই কোব বাল লাগে,দময়ন্তী বোন আপনি ভাল নাটক করেন দেকতে চাই কোব বাল লাগে,0,1,0,0
কিন্তু আদতে সে চোর,কিন্তু আদতে সে চুন্নি,0,1,1,1
আনেক সুন্দর একটা নাটকভালো লাগলো ভাই,আনেক সুন্দর একটা নাটকভালো লাগলো আফা,0,1,0,0
আনেক সুন্দর একটা নাটকভালো লাগলো ভাই,আনেক সুন্দর একটা নাটকভালো লাগলো ভাবী,0,1,0,0
নাটক টি খুব সুন্দর হইছেআরফান ভাই এবং তিশা আপু খুব ভালো জুটি,নাটক টি খুব সুন্দর হইছেআরফান আফা এবং  সন্ত ভাইয়া খুব ভালো জুটি,0,1,0,0
এই জন্যই আমরা বাংলা নাটক নিয়ে গর্ব করতেই পারি বান্না ভাই এর অসাধারণ সৃষ্টি তিশা ও ইরফান দুইজন অসাধারণ অভিনয় করছে,এই জন্যই আমরা বাংলা নাটক নিয়ে গর্ব করতেই পারি  সরস্বতী বোন এর অসাধারণ সৃষ্টি তিশা ও ইরফান দুইজন অসাধারণ অভিনয় করছে,0,1,0,0
আমি প্রার্থনা করছি ভগবান আপনাকে সৎ পথে রোজগার করার শক্তি দিক,আমি প্রার্থনা করছি ভগবতী আপনাকে সৎ পথে রোজগার করার শক্তি দিক,0,1,1,1
পেয়েছেনও ভাই একটা লক্ষ্মী জাতি,পেয়েছেনও ভাবী একটা লক্ষ্মী জাতি,0,1,0,0
ধন্যবাদ বৃন্দাবন দাস এই রকম একটা ভালো নাটক উপহার দেওয়া জন্য,ধন্যবাদ  সাদমান  এই রকম একটা ভালো নাটক উপহার দেওয়া জন্য,0,1,0,0
দেখা শুরু করলাম প্রিয় অভিনেতা ইরফান সাজ্জাদ আছে তো তাই,দেখা শুরু করলাম প্রিয় অভিনেত্রী  তপতী  আছে তো তাই,0,1,0,0
পুরা নাটকটা দেখে বেশি ভালো লাগলো যে আফরান নিশু ভাই যে ভাবে নামাজ পডলএই ভালো কাজটা যেন আমরা সব সময় আদায় করিআল্লাহ আমাদের সকলকে নামাজ আদায় তৌফিক দেন আমিন,পুরা নাটকটা দেখে বেশি ভালো লাগলো যে  বিনিতা  ভাবী যে ভাবে নামাজ পডলএই ভালো কাজটা যেন আমরা সব সময় আদায় করিআল্লাহ আমাদের সকলকে নামাজ আদায় তৌফিক দেন আমিন,0,1,0,0
"সে গোসল করেছে বাথটাবে ,  আমার ছেলেদের সাথেই","সে গোসল করেছে বাথটাবে, আমার মেয়েদের সাথেই",0,1,1,1
"আমার বাবা বীর মুক্তিযোদ্ধা মোঃ আবুল কাসেম এর পক্ষ থেকে মহান বিজয় দিবসের শুভেচ্ছা ও অভিনন্দন ।স্বাধীনতার জন্য বঙ্গবন্ধু শেখ মুজিবুর রহমানের দীর্ঘ ত্যাগী সংগ্রাম একাত্তরে খুঁজে পায় কাংখিত ঠিকানা। কী করে বাঙ্গালির স্বাধীনতার ঠিকানা, মুক্তির প্রতীক হয়ে উঠেছিলেন বঙ্গবন্ধু?সৌজন্যে বৈশাখী টিভি চ্যানেল।সাক্ষাতকার গ্রহণে কাজী বাপ্পা।https://m.facebook.com/story.php?story_fbid=1393456854161132&id=322595671837057https://youtu.be/cgLgYPJ7-V0","আমার মা বীর মুক্তিযোদ্ধা মোঃ আবুল কাসেম এর পক্ষ থেকে মহান বিজয় দিবসের শুভেচ্ছা ও অভিনন্দন  । স্বাধীনতার জন্য বঙ্গবন্ধু শেখ মুজিবুর রহমানের দীর্ঘ ত্যাগী সংগ্রাম একাত্তরে খুঁজে পায় কাংখিত ঠিকানা ।  কী করে বাঙ্গালির স্বাধীনতার ঠিকানা ,  মুক্তির  প্রতীক  হয়ে উঠেছিলেন বঙ্গবন্ধু?সৌজন্যে বৈশাখী টিভি চ্যানেল । সাক্ষাতকার গ্রহণে কাজী বাপ্পা । https://m . facebook . com/story . php?story_fbid=1393456854161132&id=322595671837057https://youtu . be/cgLgYPJ7-V0",0,1,1,0
দাদা আপনার কথা ভালো লাগলো এটাই মানুষের পরিচয় মানুষ মানুষই সে হিনদু হোক আর মুসলিম হোক কিছুদিন আগে একটি হিনদু মেয়েকে রেফ করেছিলো মেয়েটির নাম পুজা এতে কিনতু আমরা মুসলমানেরা ওই সাইফুলের ফাসির দাবি জানিয়েছিলাম,বৌদি আপনার কথা ভালো লাগলো এটাই মানুষের পরিচয় মানুষ মানুষই সে হিনদু হোক আর মুসলিম হোক কিছুদিন আগে একটি হিনদু ছেলেকে রেফ করেছিলো মেয়েটির নাম পুজা এতে কিনতু আমরা মুসলমানেরা ওই সাইফুলের ফাসির দাবি জানিয়েছিলাম,0,1,1,1
দাদা আপনার কথা ভালো লাগলো এটাই মানুষের পরিচয় মানুষ মানুষই সে হিনদু হোক আর মুসলিম হোক কিছুদিন আগে একটি হিনদু মেয়েকে রেফ করেছিলো মেয়েটির নাম পুজা এতে কিনতু আমরা মুসলমানেরা ওই সাইফুলের ফাসির দাবি জানিয়েছিলাম,দাদী আপনার কথা ভালো লাগলো এটাই মানুষের পরিচয় মানুষ মানুষই সে হিনদু হোক আর মুসলিম হোক কিছুদিন আগে একটি হিনদু ছেলেকে রেফ করেছিলো মেয়েটির নাম পুজা এতে কিনতু আমরা মুসলমানেরা ওই সাইফুলের ফাসির দাবি জানিয়েছিলাম,0,1,1,1
নিশু ভাই জোস এক কথাই অসাধারণ,তপতী  আফা জোস এক কথাই অসাধারণ,0,1,0,0
প্রশংসা করতে গেলে শেষ হবে না শুধুই এইটুকু বলব আফরান ভাই নিশো আপা নাটকে বাস্তবটা তুলে দরল ভাই আপা ভালোবাসা ও দোয়া রইল,প্রশংসা করতে গেলে শেষ হবে না শুধুই এইটুকু বলব  সুস্মিতা  আফা  রাইসা  আপা নাটকে বাস্তবটা তুলে দরল আপা আপা ভালোবাসা ও দোয়া রইল,0,1,0,0
"ডাক্তার না হয়ে যদি কেউ ডাক্তারী বিষয়ে মতামত দিতে যায় তাহলে তার ভুল হওয়া খুবই সাভাবিক। তেমনি যারা ইসলাম ধর্ম সম্পর্কে জানেনা তারা যদি ইসলামের কোনো বিষয়ে মন্তব্য করে তবে তারাও যে ভুল করবে এটা সাভাবিক। আর সত্য হলো, না জানা বিষয়ে মন্তব্য না করে নিরবে এড়িয়ে গিয়ে শান্তি বজায় রাখা।","ডাক্তারনী না হয়ে যদি কেউ ডাক্তারী বিষয়ে মতামত দিতে যায় তাহলে তার ভুল হওয়া খুবই সাভাবিক ।  তেমনি যারা ইসলাম ধর্ম সম্পর্কে জানেনা তারা যদি ইসলামের কোনো বিষয়ে মন্তব্য করে তবে তারাও যে ভুল করবে এটা সাভাবিক ।  আর সত্য হলো ,  না জানা বিষয়ে মন্তব্য না করে নিরবে এড়িয়ে গিয়ে শান্তি বজায় রাখা । ",0,1,1,1
নিশো ভাই তোনার এই নাটকের জন্য আরো একবার প্রমান হলো বাংলাদেশ নাটকে সেরা,মাইশা  আফা তোনার এই নাটকের জন্য আরো একবার প্রমান হলো বাংলাদেশ নাটকে সেরা,0,1,0,0
আরিয়ান ভাইয়ের নাটক গুলো অনেক ভালো আর নিশো ভাই মেহেজাবিন আপুর অভিনয় অসাধারণ,তপতী  বোনের নাটক গুলো অনেক ভালো আর  আদৃতা  আফা  মাইশা  ভাইয়ার অভিনয় অসাধারণ,0,1,0,0
স্যালুট আপনাদের সবাইকে যারা এই নাটক নির্মানের সাথে জড়িত ছিলেন এক কথায় অসাধারণইরফান সাজ্জাদ ভাইতিশা আপু অসাধারণ অভিনয় করেছেন,স্যালুট আপনাদের সবাইকে যারা এই নাটক নির্মানের সাথে জড়িত ছিলেন এক কথায় অসাধারণ  জাহান  আপু  অন্তরা  ভাইয়া অসাধারণ অভিনয় করেছেন,0,1,0,0
নামাজের কথা মনে গিয়ে লাগলো সেলুট অারফান ভাই ভালো বাসা অারো বেড়ে গেলো অাপনার জন্য,নামাজের কথা মনে গিয়ে লাগলো সেলুট  সাদিয়া ভাবী ভালো বাসা অারো বেড়ে গেলো অাপনার জন্য,0,1,0,0
নিশোকে বরাবরই ভালো লাগে কিন্তু অভিনেত্রী কে খুব একটা ভালো লাগেনা,নিশোকে বরাবরই ভালো লাগে কিন্তু অভিনেতা কে খুব একটা ভালো লাগেনা,0,1,0,0
টিক আছে ভাই নামাজ পরার পরামর্শ দেওয়া ভাল,টিক আছে বোন নামাজ পরার পরামর্শ দেওয়া ভাল,0,1,0,0
অসাধারণ লাগে আরিয়ান ভাই সালাম আপনাকে,অসাধারণ লাগে  তপতী  আফা সালাম আপনাকে,0,1,0,0
অসাধারণ ভাইচোখের পানি ধরে রাখতে পারলাম নাআরফান নিশো ভাই যেমনটা আশা করছিলাম এর থেকে ও বেশিফাটাই দিছেন ভাইস্যালুট আরিয়ান ভাইএতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,অসাধারণ আপুচোখের পানি ধরে রাখতে পারলাম না  সাদিয়া  বোন যেমনটা আশা করছিলাম এর থেকে ও বেশিফাটাই দিছেন ভাইস্যালুট  নাজনিন বোন এতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,0,1,0,0
"‘স্যার স্যার এইটা লোন... চাম্রা দেহেন...দুধের লাগান সাদা, এইডা পালা গরু...’","‘স্যার ম্যাডাম এইটা লোন .  .  .  চাম্রা দেহেন .  .  . দুধের লাগান সাদা ,  এইডা পালা গরু .  .  . ’",0,1,0,0
‘হ্যালো সারাফাত সাহেব আছে?’,‘হ্যালো  নাহার  মেম আছে?’,0,1,0,0
কি বলবো আরিয়ান ভাইয়ের নাটক গুলো এত ভালো হয় দেকলে মনে হয় বাস্তব কিছু আর নিসো ভাই তো কথায় ই নায় ভালোবাসি আরফান নিসো ভাই,কি বলবো আরিয়ান আফার নাটক গুলো এত ভালো হয় দেকলে মনে হয় বাস্তব কিছু আর  সরস্বতী বোন তো কথায় ই নায় ভালোবাসি আরফান  সরস্বতী বোন,0,1,0,0
অমি ভাই ধন্যবাদ অনেক দিন পর সত্যিই এই ওয়ার্কটা বেস্ট অপেক্ষায় ছিলাম এ রকম নাটকের যেখানে ডায়লগ টা থাকবে নামাজ নিয়ে লাভ ইউ অমি ভাই,গুলশান বোন ধন্যবাদ অনেক দিন পর সত্যিই এই ওয়ার্কটা বেস্ট অপেক্ষায় ছিলাম এ রকম নাটকের যেখানে ডায়লগ টা থাকবে নামাজ নিয়ে লাভ ইউ  গুলশান বোন,0,1,0,0
শামিম ভাইয়ের নাটক তো ভালো হব্বেই,দুর্গা  বোনের নাটক তো ভালো হব্বেই,0,1,0,0
ছোট ছোট ছেলেদের হাতে অস্ত্র,ছোট ছোট মেয়েদের হাতে অস্ত্র,0,1,1,0
অসাধারণ অভিনয় বিশেষ করে নিসো ভাইয়ের,অসাধারণ অভিনয় বিশেষ করে  বিনিতা বোনের,0,1,0,0
একই নাটকে স্বামী স্ত্রী আর তাদের সন্তানেরা বা আসাধারন ধন্যবাদ দাস বাবুকে এই রকমের নাটক উপহার দেয়ার জন্য,একই নাটকে স্ত্রী স্বামী আর তাদের  সন্ত ানেরা বা আসাধারন ধন্যবাদ  কামাল  এই রকমের নাটক উপহার দেয়ার জন্য,0,1,0,0
নিশো ভাই আপনে পারেন ভাই পারেন নাটক টা সেই রোমান্টিক,নূর জাহান ভাবী আপনে পারেন ভাবী পারেন নাটক টা সেই রোমান্টিক,0,1,0,0
- আম্মায় ডিম কিনতে বাজারে পাঠাইসে... জয়নালে ১ ডজন বাচ্চা মুরগি নিয়ে ফিরসে,- আম্মায় ডিম কিনতে বাজারে পাঠাইসে .  .  .  জয়নালে ১ ডজন বাচ্চা মোরগ নিয়ে ফিরসে,0,1,0,0
পড়াশোনা শেষ করে রুম থেকে বের হয়ে জামাইকে সামনে ডেকে শুনালাম;,পড়াশোনা শেষ করে রুম থেকে বের হয়ে বউকে সামনে ডেকে শুনালাম;,0,1,0,0
আ খ ম ভাইয়ের নাটক তো অনেক সুন্দর খাওয়াটা আর একটু বেশি হলে ভালো হতো,লক্ষী  বোনের নাটক তো অনেক সুন্দর খাওয়াটা আর একটু বেশি হলে ভালো হতো,0,1,0,0
অমি ভাই আপনার প্রতিটি কাজই ভালো লাগেএইভাবেই আরো ভালো কিছু আশা করি,ফারহানা  আফা আপনার প্রতিটি কাজই ভালো লাগেএইভাবেই আরো ভালো কিছু আশা করি,0,1,0,0
চমৎকার একটি নাটক উপহার দিলেন ভাই ধন্যবাদ জানাই অপূব এবং মিথিলা কে আগামি দিনে আরো ভালো ভালো নাটক দেখতে চাই আমরা,চমৎকার একটি নাটক উপহার দিলেন বোন ধন্যবাদ জানাই অপূব এবং মিথিলা কে আগামি দিনে আরো ভালো ভালো নাটক দেখতে চাই আমরা,0,1,0,0
পলাশ ভাই অনেক ভাল একটা নাটক পরিচালনা করছে এবং শামীম কি বলবো ভাই আপনার অভিনয় তা তো ১০০ তে ১০০০০ ভাই সাজ্জাদ ভাই জোস,দুর্গা  বোন অনেক ভাল একটা নাটক পরিচালনা করছে এবং শামীম কি বলবো বোন আপনার অভিনয় তা তো ১০০ তে ১০০০০ বোন  অন্তরা  বোন জোস,0,1,0,0
অ সাধারন নাটক দেখে খুব ভালো লাগলো রিয়াজ ভাই কে ২০১১ তে জেমন দেখেছি টিক এখনো তেমন,অ সাধারন নাটক দেখে খুব ভালো লাগলো  জোহরা  আফা কে ২০১১ তে জেমন দেখেছি টিক এখনো তেমন,0,1,0,0
অ সাধারন নাটক দেখে খুব ভালো লাগলো রিয়াজ ভাই কে ২০১১ তে জেমন দেখেছি টিক এখনো তেমন,অ সাধারন নাটক দেখে খুব ভালো লাগলো  জোহরা  ভাবী কে ২০১১ তে জেমন দেখেছি টিক এখনো তেমন,0,1,0,0
মেহজাবিন মিথিলা অপূর্ব আমার অনেক প্রিয় নাটক এক কথা অসাধারন ধন্যবাদ সবাই কে যারা অনেক কষ্ট করে এমন একটা নাটক উপহার দিয়েছেন,মেহজাবিন মিথিলা অপূর্ব আমার অনেক প্রিয় নাটক এক কথা অসাধারন ধন্যবাদ সবাই কে যারা অনেক কষ্ট করে এমন একটা নাটক উপহার দিয়েছেন,0,1,0,0
শামীম ভাই আপনি একটা মাল ভাই,আদৃতা আফা আপনি একটা মাল ভাই,0,1,0,0
শামীম ভাই আপনি একটা মাল ভাই,নাহার  বোন আপনি একটা মাল বোন,0,1,0,0
এম আর আরিয়ান ভাইআপনি আমার গল্প পেলেন কিভাবে ভাই বড় ছেলের সাথে এটাও এখন শুধু জেরিনের মত আমার জেরিনের ও হাসব্যান্ড মরার অপেক্ষায় প্রহর গুনছি আমি মেনে নিব সমস্যা নাই,এম আর আরিয়ান আফাআপনি আমার গল্প পেলেন কিভাবে আফা বড় ছেলের সাথে এটাও এখন শুধু জেরিনের মত আমার জেরিনের ও ওয়াইফ মরার অপেক্ষায় প্রহর গুনছি আমি মেনে নিব সমস্যা নাই,0,1,0,0
এম আর আরিয়ান ভাইআপনি আমার গল্প পেলেন কিভাবে ভাই বড় ছেলের সাথে এটাও এখন শুধু জেরিনের মত আমার জেরিনের ও হাসব্যান্ড মরার অপেক্ষায় প্রহর গুনছি আমি মেনে নিব সমস্যা নাই,এম আর আরিয়ান বোনআপনি আমার গল্প পেলেন কিভাবে বোন বড় ছেলের সাথে এটাও এখন শুধু জেরিনের মত আমার জেরিনের ও ওয়াইফ মরার অপেক্ষায় প্রহর গুনছি আমি মেনে নিব সমস্যা নাই,0,1,0,0
অসাধারণ লিখনি আরিয়ান ভাই আপনার তুলনা হয়না আর অপুরব তো এক কথায় সুপার হিট,অসাধারণ লিখনি  সাদিয়া  আফা আপনার তুলনা হয়না আর অপুরব তো এক কথায় সুপার হিট,0,1,0,0
অসাধারণ লিখনি আরিয়ান ভাই আপনার তুলনা হয়না আর অপুরব তো এক কথায় সুপার হিট,অসাধারণ লিখনি  নাজনিন  ভাবী আপনার তুলনা হয়না আর অপুরব তো এক কথায় সুপার হিট,0,1,0,0
